Time,Type,Details
1785207301840,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207301840,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301861,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301862,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301862,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207301862,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301862,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301884,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.52, Y: 1.48, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207301900,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.02, Y: 0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301901,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207301901,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.70, Y: -1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301901,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301920,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301920,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207301920,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207301942,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301942,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301942,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207301959,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207301981,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207301983,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207301984,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302004,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.03, Y: 0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302005,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302019,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302021,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302041,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.02, Y: -0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302042,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302084,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.35, Y: 0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302102,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302102,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302122,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302144,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302144,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.09, Y: -1.58, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302144,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.21, Y: -0.67, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302160,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.02, Y: -0.82, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302205,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302205,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302221,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.16, Y: 1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302235,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302261,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302263,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302263,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302264,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302264,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302282,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302282,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.09, Y: -1.58, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302283,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302283,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.69, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302283,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302298,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -1.21, Y: -0.69, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302298,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: -1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302318,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302318,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302318,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302318,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302357,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.35, Y: -0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302358,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302381,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.81, Y: -1.46, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302382,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302387,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302470,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302475,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.21, Y: 0.69, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302480,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302481,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302501,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302502,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302522,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302522,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302522,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302541,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302541,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.16, Y: -1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302579,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302598,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.09, Y: 1.58, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302598,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.80, Y: -1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302622,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302623,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302637,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302637,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.08, Y: -1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302638,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.09, Y: 1.58, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302663,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.70, Y: -1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302664,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302664,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302683,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302683,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.35, Y: 0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302683,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.16, Y: 1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302685,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302685,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.08, Y: -1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302685,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.09, Y: 1.58, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302698,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.34, Y: 0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302698,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302699,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302717,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.03, Y: 0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302717,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.35, Y: 0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302718,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.17, Y: -1.67, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302718,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.68, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302744,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302759,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302759,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.34, Y: -0.77, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302761,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.53, Y: -1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302778,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302779,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302803,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.35, Y: 0.76, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302817,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302839,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302858,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207302858,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: -1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302880,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302880,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302899,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302920,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.71, Y: -1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302939,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302939,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302939,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207302939,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.52, Y: -1.48, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302940,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302958,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302958,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207302976,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: -1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302976,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 1.11, Y: 0.70, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302976,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207302976,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: 1.07, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303005,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303009,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303022,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.03, Y: -0.81, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303025,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.16, Y: -1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303038,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303061,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303061,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.53, Y: 1.48, Z: 0.00) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303080,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303097,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303160,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303178,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.80, Y: -1.46, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303178,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303179,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.71, Y: 1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303179,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.08, Y: 1.59, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303200,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303200,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303200,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.16, Y: 1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303200,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.71, Y: -1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303201,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303216,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303216,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303258,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303278,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303278,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303297,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303297,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.19, Y: 6.35, Z: 0.10)
1785207303319,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.70, Y: 1.02, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303319,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.71, Y: -1.04, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303320,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303320,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.52, Y: 1.48, Z: 0.00) Point=Translation3d(X: 8.67, Y: 6.97, Z: 0.10)
1785207303320,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303320,FORCE_AT_POINT,Id=20 Force=Translation3d(X: -0.79, Y: 1.05, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303339,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.16, Y: -1.66, Z: 0.00) Point=Translation3d(X: 8.57, Y: 6.48, Z: 0.10)
1785207303358,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303358,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.17, Y: -1.67, Z: 0.00) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
1785207303359,FORCE_AT_POINT,Id=20 Force=Translation3d(X: 0.00, Y: 0.00, Z: 83.43) Point=Translation3d(X: 9.29, Y: 6.83, Z: 0.10)
